imd_storm_id,name,year,dt_snap,lat,lon,wind_kt,imd_pressure_hpa,imd_dvorak_ci,imd_grade,imd_pressure_drop,oci,oci_diameter,scorpio_wind_kt,scorpio_flag,scorpio_intensity_qc,pos_suspect,date_suspect,data_source,provenance,provenance_url
2004-007,,2004,2004-10-04 00:00:00,17.5,82.5,25.0,1006.0,1.5,D,4.0,,,,,,False,False,IMD_only,RSMC_New_Delhi_Best_Track_imdtrack_v0.3.0,https://rsmcnewdelhi.imd.gov.in/download.php?path=uploads/best-track/78b4b0_Best_Tracks__Data__1982-2026_.xlsx
2004-007,,2004,2004-10-04 03:00:00,18.0,84.0,25.0,1006.0,1.5,D,4.0,,,,,,False,False,IMD_only,RSMC_New_Delhi_Best_Track_imdtrack_v0.3.0,https://rsmcnewdelhi.imd.gov.in/download.php?path=uploads/best-track/78b4b0_Best_Tracks__Data__1982-2026_.xlsx
2004-008,,2004,2004-10-07 03:00:00,22.5,87.0,25.0,1006.0,,D,3.0,,,,,,False,False,IMD_only,RSMC_New_Delhi_Best_Track_imdtrack_v0.3.0,https://rsmcnewdelhi.imd.gov.in/download.php?path=uploads/best-track/78b4b0_Best_Tracks__Data__1982-2026_.xlsx
2004-008,,2004,2004-10-07 12:00:00,23.5,88.0,25.0,1004.0,,D,3.0,,,,,,False,False,IMD_only,RSMC_New_Delhi_Best_Track_imdtrack_v0.3.0,https://rsmcnewdelhi.imd.gov.in/download.php?path=uploads/best-track/78b4b0_Best_Tracks__Data__1982-2026_.xlsx
2004-008,,2004,2004-10-08 03:00:00,24.0,90.0,25.0,1004.0,,D,3.0,,,,,,False,False,IMD_only,RSMC_New_Delhi_Best_Track_imdtrack_v0.3.0,https://rsmcnewdelhi.imd.gov.in/download.php?path=uploads/best-track/78b4b0_Best_Tracks__Data__1982-2026_.xlsx
2004-009,,2004,2004-11-02 12:00:00,12.0,67.0,25.0,1006.0,1.5,D,3.0,,,,,,False,False,IMD_only,RSMC_New_Delhi_Best_Track_imdtrack_v0.3.0,https://rsmcnewdelhi.imd.gov.in/download.php?path=uploads/best-track/78b4b0_Best_Tracks__Data__1982-2026_.xlsx
2004-009,,2004,2004-11-03 03:00:00,13.0,67.0,25.0,1006.0,1.5,D,3.0,,,,,,False,False,IMD_only,RSMC_New_Delhi_Best_Track_imdtrack_v0.3.0,https://rsmcnewdelhi.imd.gov.in/download.php?path=uploads/best-track/78b4b0_Best_Tracks__Data__1982-2026_.xlsx
2004-009,,2004,2004-11-03 12:00:00,13.5,67.0,25.0,1006.0,1.5,D,3.0,,,,,,False,False,IMD_only,RSMC_New_Delhi_Best_Track_imdtrack_v0.3.0,https://rsmcnewdelhi.imd.gov.in/download.php?path=uploads/best-track/78b4b0_Best_Tracks__Data__1982-2026_.xlsx
2004-009,,2004,2004-11-04 03:00:00,13.5,67.0,25.0,1006.0,1.5,D,3.0,,,,,,False,False,IMD_only,RSMC_New_Delhi_Best_Track_imdtrack_v0.3.0,https://rsmcnewdelhi.imd.gov.in/download.php?path=uploads/best-track/78b4b0_Best_Tracks__Data__1982-2026_.xlsx
2004-009,,2004,2004-11-04 12:00:00,14.0,67.0,25.0,1006.0,1.5,D,3.0,,,,,,False,False,IMD_only,RSMC_New_Delhi_Best_Track_imdtrack_v0.3.0,https://rsmcnewdelhi.imd.gov.in/download.php?path=uploads/best-track/78b4b0_Best_Tracks__Data__1982-2026_.xlsx
2004-009,,2004,2004-11-05 03:00:00,14.0,67.0,30.0,1004.0,2.0,DD,4.0,,,,,,False,False,IMD_only,RSMC_New_Delhi_Best_Track_imdtrack_v0.3.0,https://rsmcnewdelhi.imd.gov.in/download.php?path=uploads/best-track/78b4b0_Best_Tracks__Data__1982-2026_.xlsx
2004-009,,2004,2004-11-05 12:00:00,15.0,66.0,30.0,1004.0,2.0,DD,4.0,,,,,,False,False,IMD_only,RSMC_New_Delhi_Best_Track_imdtrack_v0.3.0,https://rsmcnewdelhi.imd.gov.in/download.php?path=uploads/best-track/78b4b0_Best_Tracks__Data__1982-2026_.xlsx
2004-009,,2004,2004-11-06 03:00:00,15.0,63.0,30.0,1006.0,2.0,DD,4.0,,,,,,False,False,IMD_only,RSMC_New_Delhi_Best_Track_imdtrack_v0.3.0,https://rsmcnewdelhi.imd.gov.in/download.php?path=uploads/best-track/78b4b0_Best_Tracks__Data__1982-2026_.xlsx
2004-009,,2004,2004-11-06 09:00:00,15.0,61.5,25.0,1006.0,1.5,D,3.0,,,,,,False,False,IMD_only,RSMC_New_Delhi_Best_Track_imdtrack_v0.3.0,https://rsmcnewdelhi.imd.gov.in/download.php?path=uploads/best-track/78b4b0_Best_Tracks__Data__1982-2026_.xlsx
2004-009,,2004,2004-11-06 12:00:00,15.0,61.0,25.0,1006.0,1.5,D,3.0,,,,,,False,False,IMD_only,RSMC_New_Delhi_Best_Track_imdtrack_v0.3.0,https://rsmcnewdelhi.imd.gov.in/download.php?path=uploads/best-track/78b4b0_Best_Tracks__Data__1982-2026_.xlsx
2004-009,,2004,2004-11-07 03:00:00,14.5,58.5,25.0,1006.0,1.5,D,3.0,,,,,,False,False,IMD_only,RSMC_New_Delhi_Best_Track_imdtrack_v0.3.0,https://rsmcnewdelhi.imd.gov.in/download.php?path=uploads/best-track/78b4b0_Best_Tracks__Data__1982-2026_.xlsx
2004-009,,2004,2004-11-07 09:00:00,14.0,57.0,25.0,1008.0,1.5,D,3.0,,,,,,False,False,IMD_only,RSMC_New_Delhi_Best_Track_imdtrack_v0.3.0,https://rsmcnewdelhi.imd.gov.in/download.php?path=uploads/best-track/78b4b0_Best_Tracks__Data__1982-2026_.xlsx
2004-009,,2004,2004-11-07 12:00:00,13.5,56.5,25.0,1010.0,1.5,D,3.0,,,,,,False,False,IMD_only,RSMC_New_Delhi_Best_Track_imdtrack_v0.3.0,https://rsmcnewdelhi.imd.gov.in/download.php?path=uploads/best-track/78b4b0_Best_Tracks__Data__1982-2026_.xlsx
2004-010,AGNI,2004,2004-11-29 03:00:00,1.5,66.0,25.0,1006.0,1.5,D,3.0,,,,,,False,False,IMD_only,RSMC_New_Delhi_Best_Track_imdtrack_v0.3.0,https://rsmcnewdelhi.imd.gov.in/download.php?path=uploads/best-track/78b4b0_Best_Tracks__Data__1982-2026_.xlsx
2004-010,AGNI,2004,2004-11-29 06:00:00,2.0,65.5,25.0,1006.0,1.5,D,3.0,,,,,,False,False,IMD_only,RSMC_New_Delhi_Best_Track_imdtrack_v0.3.0,https://rsmcnewdelhi.imd.gov.in/download.php?path=uploads/best-track/78b4b0_Best_Tracks__Data__1982-2026_.xlsx
2004-010,AGNI,2004,2004-11-29 09:00:00,2.5,65.0,25.0,1006.0,1.5,D,4.0,,,,,,False,False,IMD_only,RSMC_New_Delhi_Best_Track_imdtrack_v0.3.0,https://rsmcnewdelhi.imd.gov.in/download.php?path=uploads/best-track/78b4b0_Best_Tracks__Data__1982-2026_.xlsx
2004-010,AGNI,2004,2004-11-29 12:00:00,3.0,64.5,35.0,1004.0,2.5,CS,6.0,,,,,,False,False,IMD_only,RSMC_New_Delhi_Best_Track_imdtrack_v0.3.0,https://rsmcnewdelhi.imd.gov.in/download.php?path=uploads/best-track/78b4b0_Best_Tracks__Data__1982-2026_.xlsx
2004-010,AGNI,2004,2004-11-29 15:00:00,3.5,64.0,35.0,1004.0,2.5,CS,6.0,,,,,,False,False,IMD_only,RSMC_New_Delhi_Best_Track_imdtrack_v0.3.0,https://rsmcnewdelhi.imd.gov.in/download.php?path=uploads/best-track/78b4b0_Best_Tracks__Data__1982-2026_.xlsx
2004-010,AGNI,2004,2004-11-29 18:00:00,3.5,64.0,35.0,1004.0,2.5,CS,6.0,,,,,,False,False,IMD_only,RSMC_New_Delhi_Best_Track_imdtrack_v0.3.0,https://rsmcnewdelhi.imd.gov.in/download.php?path=uploads/best-track/78b4b0_Best_Tracks__Data__1982-2026_.xlsx
2004-010,AGNI,2004,2004-11-29 21:00:00,3.5,63.5,35.0,1004.0,2.5,CS,6.0,,,,,,False,False,IMD_only,RSMC_New_Delhi_Best_Track_imdtrack_v0.3.0,https://rsmcnewdelhi.imd.gov.in/download.php?path=uploads/best-track/78b4b0_Best_Tracks__Data__1982-2026_.xlsx
2004-010,AGNI,2004,2004-11-30 00:00:00,4.5,63.0,35.0,1004.0,2.5,CS,6.0,,,,,,False,False,IMD_only,RSMC_New_Delhi_Best_Track_imdtrack_v0.3.0,https://rsmcnewdelhi.imd.gov.in/download.php?path=uploads/best-track/78b4b0_Best_Tracks__Data__1982-2026_.xlsx
2004-010,AGNI,2004,2004-11-30 03:00:00,5.0,62.5,45.0,998.0,3.0,CS,10.0,,,,,,False,False,IMD_only,RSMC_New_Delhi_Best_Track_imdtrack_v0.3.0,https://rsmcnewdelhi.imd.gov.in/download.php?path=uploads/best-track/78b4b0_Best_Tracks__Data__1982-2026_.xlsx
2004-010,AGNI,2004,2004-11-30 06:00:00,5.5,61.5,55.0,994.0,3.5,SCS,14.0,,,,,,False,False,IMD_only,RSMC_New_Delhi_Best_Track_imdtrack_v0.3.0,https://rsmcnewdelhi.imd.gov.in/download.php?path=uploads/best-track/78b4b0_Best_Tracks__Data__1982-2026_.xlsx
2004-010,AGNI,2004,2004-11-30 09:00:00,6.0,61.0,55.0,994.0,3.5,SCS,14.0,,,,,,False,False,IMD_only,RSMC_New_Delhi_Best_Track_imdtrack_v0.3.0,https://rsmcnewdelhi.imd.gov.in/download.php?path=uploads/best-track/78b4b0_Best_Tracks__Data__1982-2026_.xlsx
2004-010,AGNI,2004,2004-11-30 12:00:00,6.0,60.5,55.0,994.0,3.5,SCS,14.0,,,,,,False,False,IMD_only,RSMC_New_Delhi_Best_Track_imdtrack_v0.3.0,https://rsmcnewdelhi.imd.gov.in/download.php?path=uploads/best-track/78b4b0_Best_Tracks__Data__1982-2026_.xlsx
2004-010,AGNI,2004,2004-11-30 15:00:00,6.0,60.5,55.0,994.0,3.5,SCS,14.0,,,,,,False,False,IMD_only,RSMC_New_Delhi_Best_Track_imdtrack_v0.3.0,https://rsmcnewdelhi.imd.gov.in/download.php?path=uploads/best-track/78b4b0_Best_Tracks__Data__1982-2026_.xlsx
2004-010,AGNI,2004,2004-11-30 18:00:00,6.0,60.0,45.0,998.0,3.0,CS,10.0,,,,,,False,False,IMD_only,RSMC_New_Delhi_Best_Track_imdtrack_v0.3.0,https://rsmcnewdelhi.imd.gov.in/download.php?path=uploads/best-track/78b4b0_Best_Tracks__Data__1982-2026_.xlsx
2004-010,AGNI,2004,2004-11-30 21:00:00,6.5,60.0,45.0,1000.0,3.0,CS,10.0,,,,,,False,False,IMD_only,RSMC_New_Delhi_Best_Track_imdtrack_v0.3.0,https://rsmcnewdelhi.imd.gov.in/download.php?path=uploads/best-track/78b4b0_Best_Tracks__Data__1982-2026_.xlsx
2004-010,AGNI,2004,2004-12-01 00:00:00,7.0,59.5,35.0,1002.0,2.5,CS,8.0,,,,,,False,False,IMD_only,RSMC_New_Delhi_Best_Track_imdtrack_v0.3.0,https://rsmcnewdelhi.imd.gov.in/download.php?path=uploads/best-track/78b4b0_Best_Tracks__Data__1982-2026_.xlsx
2004-010,AGNI,2004,2004-12-01 03:00:00,7.0,59.5,35.0,1002.0,2.5,CS,8.0,,,,,,False,False,IMD_only,RSMC_New_Delhi_Best_Track_imdtrack_v0.3.0,https://rsmcnewdelhi.imd.gov.in/download.php?path=uploads/best-track/78b4b0_Best_Tracks__Data__1982-2026_.xlsx
2004-010,AGNI,2004,2004-12-01 06:00:00,7.0,59.5,35.0,1002.0,2.5,CS,8.0,,,,,,False,False,IMD_only,RSMC_New_Delhi_Best_Track_imdtrack_v0.3.0,https://rsmcnewdelhi.imd.gov.in/download.php?path=uploads/best-track/78b4b0_Best_Tracks__Data__1982-2026_.xlsx
2004-010,AGNI,2004,2004-12-01 09:00:00,7.5,58.5,30.0,1004.0,2.0,DD,4.0,,,,,,False,False,IMD_only,RSMC_New_Delhi_Best_Track_imdtrack_v0.3.0,https://rsmcnewdelhi.imd.gov.in/download.php?path=uploads/best-track/78b4b0_Best_Tracks__Data__1982-2026_.xlsx
2004-010,AGNI,2004,2004-12-01 12:00:00,7.5,58.5,25.0,1006.0,1.5,DD,4.0,,,,,,False,False,IMD_only,RSMC_New_Delhi_Best_Track_imdtrack_v0.3.0,https://rsmcnewdelhi.imd.gov.in/download.php?path=uploads/best-track/78b4b0_Best_Tracks__Data__1982-2026_.xlsx
2004-010,AGNI,2004,2004-12-02 03:00:00,8.0,56.5,25.0,1006.0,1.5,D,3.0,,,,,,False,False,IMD_only,RSMC_New_Delhi_Best_Track_imdtrack_v0.3.0,https://rsmcnewdelhi.imd.gov.in/download.php?path=uploads/best-track/78b4b0_Best_Tracks__Data__1982-2026_.xlsx
2004-010,AGNI,2004,2004-12-02 12:00:00,8.0,55.0,25.0,1006.0,1.5,D,3.0,,,,,,False,False,IMD_only,RSMC_New_Delhi_Best_Track_imdtrack_v0.3.0,https://rsmcnewdelhi.imd.gov.in/download.php?path=uploads/best-track/78b4b0_Best_Tracks__Data__1982-2026_.xlsx
2005-001,HIBARU,2005,2005-01-13 12:00:00,5.5,87.0,25.0,1006.0,1.5,D,4.0,,,,,,False,False,IMD_only,RSMC_New_Delhi_Best_Track_imdtrack_v0.3.0,https://rsmcnewdelhi.imd.gov.in/download.php?path=uploads/best-track/78b4b0_Best_Tracks__Data__1982-2026_.xlsx
2005-001,HIBARU,2005,2005-01-14 03:00:00,5.5,87.0,30.0,1004.0,2.0,DD,4.0,,,,,,False,False,IMD_only,RSMC_New_Delhi_Best_Track_imdtrack_v0.3.0,https://rsmcnewdelhi.imd.gov.in/download.php?path=uploads/best-track/78b4b0_Best_Tracks__Data__1982-2026_.xlsx
2005-001,HIBARU,2005,2005-01-14 12:00:00,5.5,87.0,30.0,1004.0,2.0,DD,4.0,,,,,,False,False,IMD_only,RSMC_New_Delhi_Best_Track_imdtrack_v0.3.0,https://rsmcnewdelhi.imd.gov.in/download.php?path=uploads/best-track/78b4b0_Best_Tracks__Data__1982-2026_.xlsx
2005-001,HIBARU,2005,2005-01-15 03:00:00,5.5,87.0,35.0,1002.0,2.5,CS,6.0,,,,,,False,False,IMD_only,RSMC_New_Delhi_Best_Track_imdtrack_v0.3.0,https://rsmcnewdelhi.imd.gov.in/download.php?path=uploads/best-track/78b4b0_Best_Tracks__Data__1982-2026_.xlsx
2005-001,HIBARU,2005,2005-01-15 06:00:00,5.5,87.0,35.0,1000.0,2.5,CS,6.0,,,,,,False,False,IMD_only,RSMC_New_Delhi_Best_Track_imdtrack_v0.3.0,https://rsmcnewdelhi.imd.gov.in/download.php?path=uploads/best-track/78b4b0_Best_Tracks__Data__1982-2026_.xlsx
2005-001,HIBARU,2005,2005-01-15 09:00:00,5.5,87.0,35.0,1000.0,2.5,CS,6.0,,,,,,False,False,IMD_only,RSMC_New_Delhi_Best_Track_imdtrack_v0.3.0,https://rsmcnewdelhi.imd.gov.in/download.php?path=uploads/best-track/78b4b0_Best_Tracks__Data__1982-2026_.xlsx
2005-001,HIBARU,2005,2005-01-15 12:00:00,5.5,87.0,35.0,1000.0,2.5,CS,6.0,,,,,,False,False,IMD_only,RSMC_New_Delhi_Best_Track_imdtrack_v0.3.0,https://rsmcnewdelhi.imd.gov.in/download.php?path=uploads/best-track/78b4b0_Best_Tracks__Data__1982-2026_.xlsx
2005-001,HIBARU,2005,2005-01-15 15:00:00,5.5,87.0,35.0,1002.0,2.5,CS,6.0,,,,,,False,False,IMD_only,RSMC_New_Delhi_Best_Track_imdtrack_v0.3.0,https://rsmcnewdelhi.imd.gov.in/download.php?path=uploads/best-track/78b4b0_Best_Tracks__Data__1982-2026_.xlsx
2005-001,HIBARU,2005,2005-01-15 18:00:00,5.5,87.0,35.0,1002.0,2.5,CS,6.0,,,,,,False,False,IMD_only,RSMC_New_Delhi_Best_Track_imdtrack_v0.3.0,https://rsmcnewdelhi.imd.gov.in/download.php?path=uploads/best-track/78b4b0_Best_Tracks__Data__1982-2026_.xlsx
2005-001,HIBARU,2005,2005-01-15 21:00:00,5.5,87.0,35.0,1002.0,2.5,CS,6.0,,,,,,False,False,IMD_only,RSMC_New_Delhi_Best_Track_imdtrack_v0.3.0,https://rsmcnewdelhi.imd.gov.in/download.php?path=uploads/best-track/78b4b0_Best_Tracks__Data__1982-2026_.xlsx
2005-001,HIBARU,2005,2005-01-16 00:00:00,5.5,87.0,35.0,1004.0,2.5,CS,6.0,,,,,,False,False,IMD_only,RSMC_New_Delhi_Best_Track_imdtrack_v0.3.0,https://rsmcnewdelhi.imd.gov.in/download.php?path=uploads/best-track/78b4b0_Best_Tracks__Data__1982-2026_.xlsx
2005-001,HIBARU,2005,2005-01-16 03:00:00,5.5,86.5,35.0,1004.0,2.5,CS,6.0,,,,,,False,False,IMD_only,RSMC_New_Delhi_Best_Track_imdtrack_v0.3.0,https://rsmcnewdelhi.imd.gov.in/download.php?path=uploads/best-track/78b4b0_Best_Tracks__Data__1982-2026_.xlsx
2005-001,HIBARU,2005,2005-01-16 06:00:00,5.5,86.5,35.0,1004.0,2.5,CS,6.0,,,,,,False,False,IMD_only,RSMC_New_Delhi_Best_Track_imdtrack_v0.3.0,https://rsmcnewdelhi.imd.gov.in/download.php?path=uploads/best-track/78b4b0_Best_Tracks__Data__1982-2026_.xlsx
2005-001,HIBARU,2005,2005-01-16 09:00:00,5.5,86.5,35.0,1002.0,2.5,CS,6.0,,,,,,False,False,IMD_only,RSMC_New_Delhi_Best_Track_imdtrack_v0.3.0,https://rsmcnewdelhi.imd.gov.in/download.php?path=uploads/best-track/78b4b0_Best_Tracks__Data__1982-2026_.xlsx
2005-001,HIBARU,2005,2005-01-16 12:00:00,5.5,86.5,35.0,1002.0,2.5,CS,6.0,,,,,,False,False,IMD_only,RSMC_New_Delhi_Best_Track_imdtrack_v0.3.0,https://rsmcnewdelhi.imd.gov.in/download.php?path=uploads/best-track/78b4b0_Best_Tracks__Data__1982-2026_.xlsx
2005-001,HIBARU,2005,2005-01-16 15:00:00,5.5,86.5,35.0,1002.0,2.5,CS,6.0,,,,,,False,False,IMD_only,RSMC_New_Delhi_Best_Track_imdtrack_v0.3.0,https://rsmcnewdelhi.imd.gov.in/download.php?path=uploads/best-track/78b4b0_Best_Tracks__Data__1982-2026_.xlsx
2005-001,HIBARU,2005,2005-01-16 18:00:00,5.5,86.5,35.0,1004.0,2.5,CS,6.0,,,,,,False,False,IMD_only,RSMC_New_Delhi_Best_Track_imdtrack_v0.3.0,https://rsmcnewdelhi.imd.gov.in/download.php?path=uploads/best-track/78b4b0_Best_Tracks__Data__1982-2026_.xlsx
2005-001,HIBARU,2005,2005-01-16 21:00:00,5.5,86.5,35.0,1004.0,2.5,CS,6.0,,,,,,False,False,IMD_only,RSMC_New_Delhi_Best_Track_imdtrack_v0.3.0,https://rsmcnewdelhi.imd.gov.in/download.php?path=uploads/best-track/78b4b0_Best_Tracks__Data__1982-2026_.xlsx
2005-001,HIBARU,2005,2005-01-17 00:00:00,5.5,86.0,30.0,1004.0,2.0,DD,4.0,,,,,,False,False,IMD_only,RSMC_New_Delhi_Best_Track_imdtrack_v0.3.0,https://rsmcnewdelhi.imd.gov.in/download.php?path=uploads/best-track/78b4b0_Best_Tracks__Data__1982-2026_.xlsx
2005-001,HIBARU,2005,2005-01-17 03:00:00,5.0,86.0,30.0,1004.0,2.0,DD,4.0,,,,,,False,False,IMD_only,RSMC_New_Delhi_Best_Track_imdtrack_v0.3.0,https://rsmcnewdelhi.imd.gov.in/download.php?path=uploads/best-track/78b4b0_Best_Tracks__Data__1982-2026_.xlsx
2005-001,HIBARU,2005,2005-01-17 06:00:00,5.0,86.0,30.0,1004.0,2.0,DD,4.0,,,,,,False,False,IMD_only,RSMC_New_Delhi_Best_Track_imdtrack_v0.3.0,https://rsmcnewdelhi.imd.gov.in/download.php?path=uploads/best-track/78b4b0_Best_Tracks__Data__1982-2026_.xlsx
2005-001,HIBARU,2005,2005-01-17 09:00:00,5.0,86.0,25.0,1004.0,1.5,D,4.0,,,,,,False,False,IMD_only,RSMC_New_Delhi_Best_Track_imdtrack_v0.3.0,https://rsmcnewdelhi.imd.gov.in/download.php?path=uploads/best-track/78b4b0_Best_Tracks__Data__1982-2026_.xlsx
2005-001,HIBARU,2005,2005-01-17 12:00:00,5.0,86.0,25.0,1006.0,1.5,D,4.0,,,,,,False,False,IMD_only,RSMC_New_Delhi_Best_Track_imdtrack_v0.3.0,https://rsmcnewdelhi.imd.gov.in/download.php?path=uploads/best-track/78b4b0_Best_Tracks__Data__1982-2026_.xlsx
2005-002,,2005,2005-06-21 03:00:00,21.5,68.5,25.0,992.0,1.5,D,4.0,,,,,,False,False,IMD_only,RSMC_New_Delhi_Best_Track_imdtrack_v0.3.0,https://rsmcnewdelhi.imd.gov.in/download.php?path=uploads/best-track/78b4b0_Best_Tracks__Data__1982-2026_.xlsx
2005-002,,2005,2005-06-21 12:00:00,22.0,68.0,25.0,994.0,1.5,D,4.0,,,,,,False,False,IMD_only,RSMC_New_Delhi_Best_Track_imdtrack_v0.3.0,https://rsmcnewdelhi.imd.gov.in/download.php?path=uploads/best-track/78b4b0_Best_Tracks__Data__1982-2026_.xlsx
2005-002,,2005,2005-06-22 03:00:00,22.0,68.0,25.0,994.0,1.5,D,4.0,,,,,,False,False,IMD_only,RSMC_New_Delhi_Best_Track_imdtrack_v0.3.0,https://rsmcnewdelhi.imd.gov.in/download.php?path=uploads/best-track/78b4b0_Best_Tracks__Data__1982-2026_.xlsx
2005-002,,2005,2005-06-22 12:00:00,22.0,67.0,25.0,992.0,1.5,D,4.0,,,,,,False,False,IMD_only,RSMC_New_Delhi_Best_Track_imdtrack_v0.3.0,https://rsmcnewdelhi.imd.gov.in/download.php?path=uploads/best-track/78b4b0_Best_Tracks__Data__1982-2026_.xlsx
2005-003,,2005,2005-06-27 12:00:00,21.5,88.0,25.0,990.0,,D,4.0,,,,,,False,False,IMD_only,RSMC_New_Delhi_Best_Track_imdtrack_v0.3.0,https://rsmcnewdelhi.imd.gov.in/download.php?path=uploads/best-track/78b4b0_Best_Tracks__Data__1982-2026_.xlsx
2005-003,,2005,2005-06-28 03:00:00,23.0,86.0,25.0,990.0,,D,4.0,,,,,,False,False,IMD_only,RSMC_New_Delhi_Best_Track_imdtrack_v0.3.0,https://rsmcnewdelhi.imd.gov.in/download.php?path=uploads/best-track/78b4b0_Best_Tracks__Data__1982-2026_.xlsx
2005-003,,2005,2005-06-28 12:00:00,23.0,86.0,25.0,990.0,,D,4.0,,,,,,False,False,IMD_only,RSMC_New_Delhi_Best_Track_imdtrack_v0.3.0,https://rsmcnewdelhi.imd.gov.in/download.php?path=uploads/best-track/78b4b0_Best_Tracks__Data__1982-2026_.xlsx
2005-003,,2005,2005-06-29 03:00:00,23.0,86.0,25.0,990.0,,D,4.0,,,,,,False,False,IMD_only,RSMC_New_Delhi_Best_Track_imdtrack_v0.3.0,https://rsmcnewdelhi.imd.gov.in/download.php?path=uploads/best-track/78b4b0_Best_Tracks__Data__1982-2026_.xlsx
2005-003,,2005,2005-06-29 12:00:00,23.5,85.5,25.0,990.0,,D,4.0,,,,,,False,False,IMD_only,RSMC_New_Delhi_Best_Track_imdtrack_v0.3.0,https://rsmcnewdelhi.imd.gov.in/download.php?path=uploads/best-track/78b4b0_Best_Tracks__Data__1982-2026_.xlsx
2005-003,,2005,2005-06-30 03:00:00,24.0,84.0,25.0,990.0,,D,4.0,,,,,,False,False,IMD_only,RSMC_New_Delhi_Best_Track_imdtrack_v0.3.0,https://rsmcnewdelhi.imd.gov.in/download.php?path=uploads/best-track/78b4b0_Best_Tracks__Data__1982-2026_.xlsx
2005-003,,2005,2005-06-30 12:00:00,24.0,82.0,25.0,990.0,,D,4.0,,,,,,False,False,IMD_only,RSMC_New_Delhi_Best_Track_imdtrack_v0.3.0,https://rsmcnewdelhi.imd.gov.in/download.php?path=uploads/best-track/78b4b0_Best_Tracks__Data__1982-2026_.xlsx
2005-003,,2005,2005-07-01 03:00:00,24.5,80.5,25.0,990.0,,D,4.0,,,,,,False,False,IMD_only,RSMC_New_Delhi_Best_Track_imdtrack_v0.3.0,https://rsmcnewdelhi.imd.gov.in/download.php?path=uploads/best-track/78b4b0_Best_Tracks__Data__1982-2026_.xlsx
2005-003,,2005,2005-07-01 12:00:00,24.5,80.5,25.0,990.0,,D,4.0,,,,,,False,False,IMD_only,RSMC_New_Delhi_Best_Track_imdtrack_v0.3.0,https://rsmcnewdelhi.imd.gov.in/download.php?path=uploads/best-track/78b4b0_Best_Tracks__Data__1982-2026_.xlsx
2005-003,,2005,2005-07-02 03:00:00,24.5,80.5,25.0,990.0,,D,4.0,,,,,,False,False,IMD_only,RSMC_New_Delhi_Best_Track_imdtrack_v0.3.0,https://rsmcnewdelhi.imd.gov.in/download.php?path=uploads/best-track/78b4b0_Best_Tracks__Data__1982-2026_.xlsx
2005-003,,2005,2005-07-02 12:00:00,24.5,80.5,25.0,990.0,,D,4.0,,,,,,False,False,IMD_only,RSMC_New_Delhi_Best_Track_imdtrack_v0.3.0,https://rsmcnewdelhi.imd.gov.in/download.php?path=uploads/best-track/78b4b0_Best_Tracks__Data__1982-2026_.xlsx
2005-003,,2005,2005-07-03 03:00:00,24.5,80.5,25.0,990.0,,D,4.0,,,,,,False,False,IMD_only,RSMC_New_Delhi_Best_Track_imdtrack_v0.3.0,https://rsmcnewdelhi.imd.gov.in/download.php?path=uploads/best-track/78b4b0_Best_Tracks__Data__1982-2026_.xlsx
2005-003,,2005,2005-07-03 12:00:00,24.5,80.5,25.0,990.0,,D,4.0,,,,,,False,False,IMD_only,RSMC_New_Delhi_Best_Track_imdtrack_v0.3.0,https://rsmcnewdelhi.imd.gov.in/download.php?path=uploads/best-track/78b4b0_Best_Tracks__Data__1982-2026_.xlsx
2005-003,,2005,2005-07-04 03:00:00,25.0,79.5,25.0,990.0,,D,4.0,,,,,,False,False,IMD_only,RSMC_New_Delhi_Best_Track_imdtrack_v0.3.0,https://rsmcnewdelhi.imd.gov.in/download.php?path=uploads/best-track/78b4b0_Best_Tracks__Data__1982-2026_.xlsx
2005-003,,2005,2005-07-04 12:00:00,25.0,79.5,25.0,990.0,,D,4.0,,,,,,False,False,IMD_only,RSMC_New_Delhi_Best_Track_imdtrack_v0.3.0,https://rsmcnewdelhi.imd.gov.in/download.php?path=uploads/best-track/78b4b0_Best_Tracks__Data__1982-2026_.xlsx
2005-003,,2005,2005-07-05 03:00:00,26.0,80.0,25.0,990.0,,D,4.0,,,,,,False,False,IMD_only,RSMC_New_Delhi_Best_Track_imdtrack_v0.3.0,https://rsmcnewdelhi.imd.gov.in/download.php?path=uploads/best-track/78b4b0_Best_Tracks__Data__1982-2026_.xlsx
2005-003,,2005,2005-07-05 12:00:00,26.0,80.0,25.0,990.0,,D,4.0,,,,,,False,False,IMD_only,RSMC_New_Delhi_Best_Track_imdtrack_v0.3.0,https://rsmcnewdelhi.imd.gov.in/download.php?path=uploads/best-track/78b4b0_Best_Tracks__Data__1982-2026_.xlsx
2005-004,,2005,2005-07-29 03:00:00,21.5,87.5,25.0,992.0,1.5,D,4.0,,,,,,False,False,IMD_only,RSMC_New_Delhi_Best_Track_imdtrack_v0.3.0,https://rsmcnewdelhi.imd.gov.in/download.php?path=uploads/best-track/78b4b0_Best_Tracks__Data__1982-2026_.xlsx
2005-004,,2005,2005-07-29 12:00:00,21.5,87.5,25.0,990.0,1.5,D,4.0,,,,,,False,False,IMD_only,RSMC_New_Delhi_Best_Track_imdtrack_v0.3.0,https://rsmcnewdelhi.imd.gov.in/download.php?path=uploads/best-track/78b4b0_Best_Tracks__Data__1982-2026_.xlsx
